[Cidade: Rio de Janeiro]
[Mês]	[Dia]	[Hora]	[Temp]	[Umi]	[Rad.Dir.]	[Rad.Dif.]	[Dir.Vento]	[Vel.Vento]
8	6	14	 24.100	 0.600	 834.000	 102.000	 30.000	 2.500
8	6	15	 24.400	 0.580	 785.000	 90.000	 30.000	 2.400
8	6	16	 24.700	 0.570	 699.000	 70.000	 30.000	 2.300
8	6	17	 25.100	 0.550	 490.000	 46.000	 30.000	 2.200
8	6	18	 25.400	 0.540	 73.000	 8.000	 220.000	 2.100
8	6	19	 24.700	 0.580	 0.000	 0.000	 220.000	 2.100
8	6	20	 24.100	 0.620	 0.000	 0.000	 220.000	 2.100
8	6	21	 23.400	 0.670	 0.000	 0.000	 220.000	 2.100
8	6	22	 22.700	 0.720	 0.000	 0.000	 220.000	 2.100
8	6	23	 22.100	 0.770	 0.000	 0.000	 220.000	 2.100
8	7	0	 21.400	 0.830	 0.000	 0.000	 290.000	 2.100
8	7	1	 21.400	 0.810	 0.000	 0.000	 290.000	 2.300
8	7	2	 21.500	 0.790	 0.000	 0.000	 290.000	 2.400
8	7	3	 21.500	 0.780	 0.000	 0.000	 340.000	 2.600
8	7	4	 21.600	 0.770	 0.000	 0.000	 340.000	 2.600
8	7	5	 21.500	 0.770	 0.000	 0.000	 340.000	 2.600
8	7	6	 21.400	 0.780	 0.000	 0.000	 340.000	 2.600
8	7	7	 21.300	 0.790	 58.000	 11.000	 340.000	 2.600
8	7	8	 21.900	 0.750	 437.000	 55.000	 340.000	 2.600
8	7	9	 22.500	 0.710	 641.000	 86.000	 20.000	 2.600
8	7	10	 23.100	 0.670	 643.000	 123.000	 20.000	 2.600
8	7	11	 23.700	 0.640	 789.000	 123.000	 20.000	 2.600
8	7	12	 24.300	 0.600	 810.000	 130.000	 20.000	 2.600
8	7	13	 25.000	 0.560	 811.000	 130.000	 20.000	 2.600
8	7	14	 25.600	 0.530	 793.000	 122.000	 20.000	 2.600
8	7	15	 26.200	 0.500	 747.000	 108.000	 20.000	 2.600
8	7	16	 25.700	 0.540	 642.000	 84.000	 20.000	 2.600
8	7	17	 25.200	 0.580	 425.000	 54.000	 20.000	 2.600
8	7	18	 24.600	 0.630	 47.000	 9.000	 230.000	 2.600
8	7	19	 24.100	 0.680	 0.000	 0.000	 230.000	 2.600
8	7	20	 23.600	 0.730	 0.000	 0.000	 230.000	 2.600
8	7	21	 23.100	 0.780	 0.000	 0.000	 230.000	 2.600
8	7	22	 23.100	 0.760	 0.000	 0.000	 230.000	 2.600
8	7	23	 23.200	 0.730	 0.000	 0.000	 230.000	 2.600
8	8	0	 23.200	 0.710	 0.000	 0.000	 230.000	 2.600
8	8	1	 23.300	 0.690	 0.000	 0.000	 230.000	 2.500
8	8	2	 23.300	 0.660	 0.000	 0.000	 230.000	 2.300
8	8	3	 23.300	 0.650	 0.000	 0.000	 10.000	 2.200
8	8	4	 23.400	 0.620	 0.000	 0.000	 10.000	 2.100
8	8	5	 23.400	 0.600	 0.000	 0.000	 10.000	 2.400
8	8	6	 23.500	 0.580	 0.000	 0.000	 30.000	 2.700
8	8	7	 23.500	 0.570	 22.000	 12.000	 30.000	 3.000
8	8	8	 23.800	 0.570	 325.000	 70.000	 30.000	 3.100
8	8	9	 24.100	 0.580	 548.000	 113.000	 30.000	 3.300
8	8	10	 24.400	 0.580	 580.000	 145.000	 30.000	 3.500
8	8	11	 24.700	 0.580	 713.000	 166.000	 30.000	 3.600
8	8	12	 24.900	 0.590	 731.000	 175.000	 50.000	 3.800
8	8	13	 25.200	 0.590	 735.000	 175.000	 50.000	 4.000
8	8	14	 25.500	 0.600	 657.000	 164.000	 50.000	 4.100
8	8	15	 25.800	 0.600	 647.000	 144.000	 50.000	 4.300
8	8	16	 25.400	 0.620	 538.000	 111.000	 50.000	 3.800
8	8	17	 24.900	 0.640	 308.000	 68.000	 50.000	 3.300
8	8	18	 24.500	 0.650	 17.000	 10.000	 50.000	 2.800
8	8	19	 24.100	 0.670	 0.000	 0.000	 50.000	 2.400
8	8	20	 23.600	 0.700	 0.000	 0.000	 50.000	 1.900
8	8	21	 23.200	 0.720	 0.000	 0.000	 50.000	 1.400
8	8	22	 23.000	 0.730	 0.000	 0.000	 50.000	 1.300
8	8	23	 22.800	 0.730	 0.000	 0.000	 50.000	 1.200
8	9	0	 22.600	 0.740	 0.000	 0.000	 50.000	 1.100
8	9	1	 22.400	 0.750	 0.000	 0.000	 50.000	 1.100
8	9	2	 21.800	 0.780	 0.000	 0.000	 50.000	 1.200
8	9	3	 21.200	 0.820	 0.000	 0.000	 50.000	 1.200
8	9	4	 20.600	 0.860	 0.000	 0.000	 50.000	 1.300
8	9	5	 20.000	 0.900	 0.000	 0.000	 50.000	 1.400
8	9	6	 19.400	 0.940	 0.000	 0.000	 60.000	 1.500
8	9	7	 20.400	 0.870	 26.000	 13.000	 60.000	 1.000
8	9	8	 21.400	 0.790	 335.000	 70.000	 60.000	 0.500
8	9	9	 22.400	 0.730	 552.000	 112.000	 0.000	 0.000
8	9	10	 22.400	 0.750	 629.000	 143.000	 0.000	 1.000
8	9	11	 22.400	 0.770	 694.000	 160.000	 0.000	 2.100
8	9	12	 22.400	 0.780	 681.000	 169.000	 0.000	 3.100
8	9	13	 22.400	 0.800	 695.000	 168.000	 0.000	 4.100
8	9	14	 22.400	 0.820	 679.000	 161.000	 0.000	 5.200
8	9	15	 22.400	 0.830	 581.000	 157.000	 190.000	 6.200
8	9	16	 22.400	 0.830	 487.000	 124.000	 190.000	 5.700
8	9	17	 22.400	 0.830	 263.000	 73.000	 190.000	 5.100
8	9	18	 22.400	 0.830	 16.000	 10.000	 190.000	 4.600
8	9	19	 22.200	 0.840	 0.000	 0.000	 190.000	 3.800
8	9	20	 22.100	 0.850	 0.000	 0.000	 190.000	 3.100
8	9	21	 21.900	 0.860	 0.000	 0.000	 190.000	 2.300
8	9	22	 21.700	 0.870	 0.000	 0.000	 190.000	 1.500
8	9	23	 21.600	 0.870	 0.000	 0.000	 190.000	 0.800
8	10	0	 21.400	 0.880	 0.000	 0.000	 0.000	 0.000
8	10	1	 21.400	 0.880	 0.000	 0.000	 0.000	 0.000
8	10	2	 21.400	 0.880	 0.000	 0.000	 0.000	 0.000
8	10	3	 21.400	 0.880	 0.000	 0.000	 0.000	 0.000
8	10	4	 21.100	 0.900	 0.000	 0.000	 0.000	 0.000
8	10	5	 20.700	 0.920	 0.000	 0.000	 0.000	 0.000
8	10	6	 20.400	 0.940	 0.000	 0.000	 0.000	 0.000
8	10	7	 20.700	 0.910	 48.000	 12.000	 0.000	 0.900
8	10	8	 21.100	 0.860	 40.000	 101.000	 0.000	 1.700
8	10	9	 21.400	 0.830	 3.000	 45.000	 30.000	 2.600
8	10	10	 22.700	 0.780	 209.000	 203.000	 30.000	 2.600
8	10	11	 24.100	 0.740	 277.000	 339.000	 30.000	 2.600
8	10	12	 25.400	 0.690	 465.000	 221.000	 360.000	 2.600
8	10	13	 25.700	 0.670	 706.000	 181.000	 360.000	 3.300
8	10	14	 26.100	 0.640	 729.000	 154.000	 360.000	 3.900
8	10	15	 26.400	 0.610	 739.000	 111.000	 190.000	 4.600
8	10	16	 26.400	 0.630	 641.000	 87.000	 190.000	 4.100
8	10	17	 26.400	 0.640	 423.000	 56.000	 190.000	 3.600
8	10	18	 26.400	 0.650	 48.000	 10.000	 210.000	 3.100
8	10	19	 25.900	 0.670	 0.000	 0.000	 210.000	 3.000
8	10	20	 25.400	 0.690	 0.000	 0.000	 210.000	 2.900
8	10	21	 24.900	 0.720	 0.000	 0.000	 210.000	 2.800
8	10	22	 24.400	 0.740	 0.000	 0.000	 210.000	 2.700
8	10	23	 23.900	 0.760	 0.000	 0.000	 210.000	 2.500
8	11	0	 23.400	 0.780	 0.000	 0.000	 210.000	 2.400
8	11	1	 23.400	 0.770	 0.000	 0.000	 210.000	 2.300
8	11	2	 23.400	 0.750	 0.000	 0.000	 210.000	 2.200
8	11	3	 23.400	 0.740	 0.000	 0.000	 20.000	 2.100
8	11	4	 23.400	 0.720	 0.000	 0.000	 20.000	 2.300
8	11	5	 23.400	 0.700	 0.000	 0.000	 20.000	 2.400
8	11	6	 23.400	 0.690	 0.000	 0.000	 350.000	 2.600
8	11	7	 23.700	 0.710	 34.000	 14.000	 350.000	 2.900
8	11	8	 24.100	 0.720	 359.000	 69.000	 350.000	 3.300
8	11	9	 24.400	 0.740	 570.000	 109.000	 20.000	 3.600
8	11	10	 24.800	 0.720	 552.000	 141.000	 20.000	 3.400
8	11	11	 25.300	 0.690	 687.000	 157.000	 20.000	 3.300
8	11	12	 25.700	 0.670	 701.000	 178.000	 20.000	 3.100
8	11	13	 26.200	 0.650	 607.000	 229.000	 20.000	 2.900
8	11	14	 26.600	 0.620	 571.000	 205.000	 20.000	 2.800
8	11	15	 27.100	 0.600	 560.000	 165.000	 20.000	 2.600
8	11	16	 27.500	 0.580	 407.000	 157.000	 20.000	 2.400
8	11	17	 28.000	 0.560	 221.000	 84.000	 20.000	 2.300
8	11	18	 28.400	 0.550	 4.000	 11.000	 190.000	 2.100
8	11	19	 27.600	 0.580	 0.000	 0.000	 190.000	 3.000
8	11	20	 26.700	 0.620	 0.000	 0.000	 190.000	 4.000
8	11	21	 25.900	 0.650	 0.000	 0.000	 190.000	 4.900
8	11	22	 25.100	 0.690	 0.000	 0.000	 190.000	 5.800
8	11	23	 24.200	 0.740	 0.000	 0.000	 190.000	 6.800
8	12	0	 23.400	 0.780	 0.000	 0.000	 240.000	 7.700
8	12	1	 22.400	 0.800	 0.000	 0.000	 240.000	 7.900
8	12	2	 21.400	 0.810	 0.000	 0.000	 240.000	 8.000
8	12	3	 20.400	 0.830	 0.000	 0.000	 220.000	 8.200
8	12	4	 20.600	 0.810	 0.000	 0.000	 220.000	 7.800
8	12	5	 20.800	 0.790	 0.000	 0.000	 220.000	 7.400
8	12	6	 21.100	 0.760	 0.000	 0.000	 220.000	 7.000
8	12	7	 21.300	 0.740	 1.000	 14.000	 220.000	 6.600
8	12	8	 21.500	 0.720	 106.000	 72.000	 220.000	 6.200
8	12	9	 21.700	 0.700	 173.000	 192.000	 220.000	 5.800
8	12	10	 22.000	 0.680	 570.000	 198.000	 220.000	 5.400
8	12	11	 22.200	 0.660	 581.000	 246.000	 220.000	 5.000
8	12	12	 22.400	 0.650	 656.000	 239.000	 180.000	 4.600
8	12	13	 22.400	 0.630	 574.000	 278.000	 180.000	 5.000
8	12	14	 22.400	 0.620	 567.000	 231.000	 180.000	 5.300
8	12	15	 22.400	 0.610	 579.000	 162.000	 180.000	 5.700
8	12	16	 22.100	 0.620	 303.000	 155.000	 180.000	 6.200
8	12	17	 21.700	 0.630	 94.000	 66.000	 180.000	 6.700
8	12	18	 21.400	 0.640	 1.000	 10.000	 210.000	 7.200
8	12	19	 21.200	 0.650	 0.000	 0.000	 210.000	 6.600
8	12	20	 21.100	 0.660	 0.000	 0.000	 210.000	 6.000
8	12	21	 20.900	 0.660	 0.000	 0.000	 210.000	 5.400
8	12	22	 20.700	 0.670	 0.000	 0.000	 210.000	 4.800
8	12	23	 20.600	 0.680	 0.000	 0.000	 210.000	 4.200
8	13	0	 20.400	 0.680	 0.000	 0.000	 330.000	 3.600
8	13	1	 20.400	 0.680	 0.000	 0.000	 330.000	 3.400
8	13	2	 20.400	 0.680	 0.000	 0.000	 330.000	 3.300
8	13	3	 20.400	 0.680	 0.000	 0.000	 80.000	 3.100
8	13	4	 20.400	 0.700	 0.000	 0.000	 80.000	 2.600
8	13	5	 20.400	 0.720	 0.000	 0.000	 80.000	 2.000
8	13	6	 20.400	 0.730	 0.000	 0.000	 290.000	 1.500
8	13	7	 21.100	 0.710	 37.000	 15.000	 290.000	 2.200
8	13	8	 21.700	 0.700	 109.000	 67.000	 290.000	 2.900
8	13	9	 22.400	 0.690	 32.000	 93.000	 360.000	 3.600
8	13	10	 23.100	 0.650	 41.000	 256.000	 360.000	 3.400
8	13	11	 23.700	 0.610	 36.000	 176.000	 360.000	 3.300
8	13	12	 24.400	 0.570	 70.000	 337.000	 300.000	 3.100
8	13	13	 24.100	 0.610	 151.000	 253.000	 300.000	 3.100
8	13	14	 23.700	 0.650	 53.000	 195.000	 300.000	 3.100
8	13	15	 23.400	 0.690	 33.000	 231.000	 250.000	 3.100
8	13	16	 23.100	 0.730	 21.000	 129.000	 250.000	 3.100
8	13	17	 22.700	 0.780	 8.000	 61.000	 250.000	 3.100
8	13	18	 22.400	 0.830	 1.000	 11.000	 250.000	 3.100
8	13	19	 22.100	 0.840	 0.000	 0.000	 250.000	 3.000
8	13	20	 21.700	 0.850	 0.000	 0.000	 250.000	 2.900
8	13	21	 21.400	 0.860	 0.000	 0.000	 250.000	 2.800
8	13	22	 21.100	 0.860	 0.000	 0.000	 250.000	 2.800
8	13	23	 20.700	 0.880	 0.000	 0.000	 250.000	 2.700
8	14	0	 20.400	 0.880	 0.000	 0.000	 340.000	 2.600
8	14	1	 20.100	 0.880	 0.000	 0.000	 340.000	 2.800
8	14	2	 19.700	 0.880	 0.000	 0.000	 340.000	 2.900
8	14	3	 19.400	 0.880	 0.000	 0.000	 330.000	 3.100
8	14	4	 19.700	 0.880	 0.000	 0.000	 330.000	 2.900
8	14	5	 20.100	 0.880	 0.000	 0.000	 330.000	 2.800
8	14	6	 20.400	 0.880	 0.000	 0.000	 320.000	 2.600
8	14	7	 20.400	 0.900	 0.000	 10.000	 320.000	 2.400
8	14	8	 20.400	 0.920	 11.000	 146.000	 320.000	 2.300
8	14	9	 20.400	 0.940	 63.000	 226.000	 350.000	 2.100
8	14	10	 21.400	 0.850	 55.000	 137.000	 350.000	 1.900
8	14	11	 22.400	 0.770	 394.000	 228.000	 350.000	 1.700
8	14	12	 23.400	 0.690	 540.000	 278.000	 120.000	 1.500
8	14	13	 23.400	 0.700	 287.000	 270.000	 120.000	 2.900
8	14	14	 23.400	 0.720	 51.000	 416.000	 120.000	 4.300
8	14	15	 23.400	 0.740	 57.000	 242.000	 190.000	 5.700
8	14	16	 23.100	 0.730	 30.000	 151.000	 190.000	 5.000
8	14	17	 22.700	 0.730	 45.000	 128.000	 190.000	 4.300
8	14	18	 22.400	 0.730	 6.000	 11.000	 160.000	 3.600
8	14	19	 22.200	 0.740	 0.000	 0.000	 160.000	 3.800
8	14	20	 22.100	 0.750	 0.000	 0.000	 160.000	 3.900
8	14	21	 21.900	 0.760	 0.000	 0.000	 160.000	 4.100
8	14	22	 21.700	 0.770	 0.000	 0.000	 160.000	 4.300
8	14	23	 21.600	 0.770	 0.000	 0.000	 160.000	 4.400
8	15	0	 21.400	 0.780	 0.000	 0.000	 110.000	 4.600
8	15	1	 21.500	 0.760	 0.000	 0.000	 110.000	 3.600
8	15	2	 21.600	 0.730	 0.000	 0.000	 110.000	 2.600
8	15	3	 21.700	 0.700	 0.000	 0.000	 0.000	 1.600
8	15	4	 21.700	 0.680	 0.000	 0.000	 0.000	 0.600
8	15	5	 21.800	 0.670	 0.000	 0.000	 0.000	 0.400
8	15	6	 21.800	 0.660	 0.000	 0.000	 20.000	 0.200
8	15	7	 21.800	 0.650	 76.000	 20.000	 0.000	 0.000
8	15	8	 22.100	 0.650	 438.000	 72.000	 0.000	 0.000
8	15	9	 22.400	 0.660	 625.000	 95.000	 0.000	 0.000
8	15	10	 22.700	 0.660	 720.000	 115.000	 0.000	 0.900
8	15	11	 23.000	 0.670	 784.000	 110.000	 0.000	 1.800
8	15	12	 23.300	 0.670	 803.000	 115.000	 180.000	 2.600
8	15	13	 23.600	 0.680	 820.000	 115.000	 180.000	 3.500
8	15	14	 23.900	 0.680	 776.000	 112.000	 180.000	 4.400
8	15	15	 24.200	 0.690	 779.000	 99.000	 180.000	 5.300
8	15	16	 23.800	 0.700	 681.000	 78.000	 180.000	 4.700
8	15	17	 23.400	 0.710	 490.000	 51.000	 180.000	 4.200
8	15	18	 23.000	 0.720	 78.000	 11.000	 180.000	 3.600
8	15	19	 22.600	 0.720	 0.000	 0.000	 180.000	 3.000
8	15	20	 22.200	 0.740	 0.000	 0.000	 180.000	 2.500
8	15	21	 21.800	 0.750	 0.000	 0.000	 180.000	 1.900
8	15	22	 21.900	 0.730	 0.000	 0.000	 180.000	 1.700
8	15	23	 21.900	 0.730	 0.000	 0.000	 180.000	 1.600
8	16	0	 22.000	 0.710	 0.000	 0.000	 130.000	 1.400
8	16	1	 22.100	 0.710	 0.000	 0.000	 130.000	 1.300
8	16	2	 22.100	 0.700	 0.000	 0.000	 130.000	 1.100
8	16	3	 22.200	 0.690	 0.000	 0.000	 130.000	 1.000
8	16	4	 22.300	 0.680	 0.000	 0.000	 130.000	 0.800
8	16	5	 22.400	 0.670	 0.000	 0.000	 130.000	 0.700
8	16	6	 22.400	 0.660	 0.000	 0.000	 130.000	 0.500
8	16	7	 22.500	 0.650	 9.000	 18.000	 130.000	 0.400
8	16	8	 22.900	 0.650	 215.000	 93.000	 130.000	 0.900
8	16	9	 23.400	 0.640	 426.000	 157.000	 130.000	 1.400
8	16	10	 23.900	 0.630	 545.000	 205.000	 130.000	 1.900
8	16	11	 24.300	 0.630	 605.000	 235.000	 130.000	 2.400
8	16	12	 24.800	 0.620	 628.000	 248.000	 150.000	 2.800
8	16	13	 25.300	 0.610	 590.000	 247.000	 150.000	 3.300
8	16	14	 25.700	 0.610	 598.000	 233.000	 150.000	 3.800
8	16	15	 26.200	 0.600	 534.000	 201.000	 190.000	 4.300
8	16	16	 25.600	 0.620	 393.000	 152.000	 190.000	 3.600
8	16	17	 25.100	 0.650	 186.000	 86.000	 190.000	 2.900
8	16	18	 24.500	 0.670	 4.000	 13.000	 220.000	 2.100
8	16	19	 23.900	 0.700	 0.000	 0.000	 220.000	 1.400
8	16	20	 23.400	 0.720	 0.000	 0.000	 220.000	 0.700
8	16	21	 22.800	 0.750	 0.000	 0.000	 0.000	 0.000
8	16	22	 22.600	 0.760	 0.000	 0.000	 0.000	 0.200
8	16	23	 22.400	 0.760	 0.000	 0.000	 0.000	 0.400
8	17	0	 22.300	 0.770	 0.000	 0.000	 0.000	 0.700
8	17	1	 22.100	 0.780	 0.000	 0.000	 0.000	 0.900
8	17	2	 21.700	 0.790	 0.000	 0.000	 0.000	 1.200
8	17	3	 21.400	 0.790	 0.000	 0.000	 0.000	 1.400
8	17	4	 21.100	 0.800	 0.000	 0.000	 0.000	 1.600
8	17	5	 20.700	 0.820	 0.000	 0.000	 0.000	 1.900
8	17	6	 20.400	 0.830	 0.000	 0.000	 20.000	 2.100
8	17	7	 21.400	 0.780	 25.000	 19.000	 20.000	 2.300
8	17	8	 22.400	 0.730	 265.000	 83.000	 20.000	 2.400
8	17	9	 23.400	 0.690	 522.000	 133.000	 20.000	 2.600
8	17	10	 24.100	 0.650	 628.000	 170.000	 20.000	 2.800
8	17	11	 24.700	 0.610	 681.000	 193.000	 20.000	 2.900
8	17	12	 25.400	 0.570	 713.000	 204.000	 50.000	 3.100
8	17	13	 27.100	 0.490	 718.000	 203.000	 50.000	 3.100
8	17	14	 28.700	 0.420	 689.000	 191.000	 50.000	 3.100
8	17	15	 30.400	 0.350	 586.000	 167.000	 50.000	 3.100
8	17	16	 29.400	 0.390	 508.000	 129.000	 50.000	 3.100
8	17	17	 28.400	 0.430	 274.000	 77.000	 50.000	 3.100
8	17	18	 27.400	 0.480	 14.000	 13.000	 220.000	 3.100
8	17	19	 26.300	 0.520	 0.000	 0.000	 220.000	 2.600
8	17	20	 25.300	 0.570	 0.000	 0.000	 220.000	 2.100
8	17	21	 24.200	 0.620	 0.000	 0.000	 220.000	 1.500
8	17	22	 23.200	 0.670	 0.000	 0.000	 220.000	 1.000
8	17	23	 22.100	 0.730	 0.000	 0.000	 220.000	 0.500
8	18	0	 21.100	 0.790	 0.000	 0.000	 0.000	 0.000
8	18	1	 20.900	 0.800	 0.000	 0.000	 0.000	 0.900
8	18	2	 20.600	 0.820	 0.000	 0.000	 0.000	 1.700
8	18	3	 20.400	 0.830	 0.000	 0.000	 40.000	 2.600
8	18	4	 20.400	 0.840	 0.000	 0.000	 40.000	 2.400
8	18	5	 20.400	 0.870	 0.000	 0.000	 40.000	 2.300
8	18	6	 20.400	 0.880	 0.000	 0.000	 10.000	 2.100
8	18	7	 20.700	 0.870	 57.000	 17.000	 10.000	 2.100
8	18	8	 21.100	 0.850	 389.000	 82.000	 10.000	 2.100
8	18	9	 21.400	 0.830	 491.000	 152.000	 70.000	 2.100
8	18	10	 23.100	 0.700	 716.000	 116.000	 70.000	 1.900
8	18	11	 24.700	 0.600	 772.000	 130.000	 70.000	 1.700
8	18	12	 26.400	 0.510	 826.000	 140.000	 90.000	 1.500
8	18	13	 25.700	 0.560	 819.000	 140.000	 90.000	 3.200
8	18	14	 25.100	 0.620	 799.000	 132.000	 90.000	 5.000
8	18	15	 24.400	 0.690	 741.000	 117.000	 190.000	 6.700
8	18	16	 23.700	 0.770	 580.000	 91.000	 190.000	 8.400
8	18	17	 23.100	 0.850	 435.000	 59.000	 190.000	 10.200
8	18	18	 22.400	 0.940	 56.000	 12.000	 190.000	 11.900
8	18	19	 22.100	 0.940	 0.000	 0.000	 190.000	 10.500
8	18	20	 21.700	 0.940	 0.000	 0.000	 190.000	 9.100
8	18	21	 21.400	 0.940	 0.000	 0.000	 190.000	 7.700
8	18	22	 21.100	 0.940	 0.000	 0.000	 190.000	 6.400
8	18	23	 20.700	 0.940	 0.000	 0.000	 190.000	 5.000
8	19	0	 20.400	 0.940	 0.000	 0.000	 210.000	 3.600
8	19	1	 20.400	 0.930	 0.000	 0.000	 210.000	 3.200
8	19	2	 20.400	 0.920	 0.000	 0.000	 210.000	 2.800
8	19	3	 20.500	 0.910	 0.000	 0.000	 190.000	 2.500
8	19	4	 20.500	 0.890	 0.000	 0.000	 190.000	 2.100
8	19	5	 20.400	 0.890	 0.000	 0.000	 190.000	 1.700
8	19	6	 20.300	 0.900	 0.000	 0.000	 40.000	 1.300
8	19	7	 20.200	 0.900	 0.000	 13.000	 40.000	 0.900
8	19	8	 20.700	 0.880	 4.000	 58.000	 40.000	 1.400
8	19	9	 21.200	 0.860	 60.000	 219.000	 40.000	 1.900
8	19	10	 21.700	 0.840	 94.000	 201.000	 40.000	 2.400
8	19	11	 22.200	 0.830	 237.000	 326.000	 40.000	 2.900
8	19	12	 22.700	 0.810	 497.000	 289.000	 40.000	 3.300
8	19	13	 23.200	 0.790	 566.000	 272.000	 40.000	 3.800
8	19	14	 23.700	 0.770	 490.000	 250.000	 40.000	 4.300
8	19	15	 24.200	 0.760	 602.000	 175.000	 40.000	 4.800
8	19	16	 24.100	 0.760	 489.000	 134.000	 40.000	 4.200
8	19	17	 24.000	 0.770	 240.000	 80.000	 40.000	 3.700
8	19	18	 23.900	 0.770	 13.000	 14.000	 200.000	 3.100
8	19	19	 23.800	 0.780	 0.000	 0.000	 200.000	 2.500
8	19	20	 23.700	 0.790	 0.000	 0.000	 200.000	 2.000
8	19	21	 23.600	 0.800	 0.000	 0.000	 200.000	 1.400
8	19	22	 23.200	 0.810	 0.000	 0.000	 200.000	 1.000
8	19	23	 22.800	 0.820	 0.000	 0.000	 200.000	 0.700
8	20	0	 22.500	 0.830	 0.000	 0.000	 0.000	 0.300
8	20	1	 22.100	 0.850	 0.000	 0.000	 0.000	 0.000
8	20	2	 21.700	 0.870	 0.000	 0.000	 0.000	 0.000
8	20	3	 21.400	 0.880	 0.000	 0.000	 0.000	 0.000
8	20	4	 22.200	 0.840	 0.000	 0.000	 0.000	 0.200
8	20	5	 23.000	 0.790	 0.000	 0.000	 0.000	 0.500
8	20	6	 23.700	 0.750	 0.000	 0.000	 0.000	 0.700
8	20	7	 24.500	 0.710	 152.000	 17.000	 0.000	 0.900
8	20	8	 25.300	 0.670	 564.000	 52.000	 0.000	 1.200
8	20	9	 26.100	 0.640	 726.000	 77.000	 0.000	 1.400
8	20	10	 26.800	 0.610	 805.000	 95.000	 0.000	 1.600
8	20	11	 27.600	 0.580	 838.000	 107.000	 0.000	 1.900
8	20	12	 28.400	 0.550	 861.000	 112.000	 30.000	 2.100
8	20	13	 28.600	 0.550	 861.000	 112.000	 30.000	 2.200
8	20	14	 28.700	 0.550	 841.000	 105.000	 30.000	 2.300
8	20	15	 28.900	 0.550	 764.000	 93.000	 30.000	 2.300
8	20	16	 29.100	 0.550	 714.000	 74.000	 30.000	 2.400
8	20	17	 29.200	 0.550	 522.000	 49.000	 30.000	 2.500
8	20	18	 29.400	 0.550	 103.000	 12.000	 200.000	 2.600
8	20	19	 28.600	 0.570	 0.000	 0.000	 200.000	 2.700
8	20	20	 27.700	 0.600	 0.000	 0.000	 200.000	 2.800
8	20	21	 26.900	 0.620	 0.000	 0.000	 200.000	 2.800
8	20	22	 26.100	 0.640	 0.000	 0.000	 200.000	 2.900
8	20	23	 25.200	 0.670	 0.000	 0.000	 200.000	 3.000
8	21	0	 24.400	 0.690	 0.000	 0.000	 320.000	 3.100
8	21	1	 24.200	 0.700	 0.000	 0.000	 320.000	 2.900
8	21	2	 24.100	 0.700	 0.000	 0.000	 320.000	 2.800
8	21	3	 23.900	 0.710	 0.000	 0.000	 320.000	 2.600
8	21	4	 23.700	 0.720	 0.000	 0.000	 320.000	 2.400
8	21	5	 23.600	 0.730	 0.000	 0.000	 320.000	 2.300
8	21	6	 23.400	 0.740	 0.000	 0.000	 220.000	 2.100
8	21	7	 23.700	 0.720	 10.000	 23.000	 220.000	 2.100
8	21	8	 24.100	 0.700	 220.000	 101.000	 220.000	 2.100
8	21	9	 24.400	 0.690	 423.000	 168.000	 60.000	 2.100
8	21	10	 24.400	 0.720	 419.000	 264.000	 60.000	 2.800
8	21	11	 24.400	 0.750	 325.000	 310.000	 60.000	 3.400
8	21	12	 24.400	 0.780	 27.000	 303.000	 230.000	 4.100
8	21	13	 24.100	 0.780	 16.000	 245.000	 230.000	 3.900
8	21	14	 23.700	 0.780	 20.000	 186.000	 230.000	 3.800
8	21	15	 23.400	 0.780	 47.000	 254.000	 190.000	 3.600
8	21	16	 23.200	 0.800	 10.000	 165.000	 190.000	 3.500
8	21	17	 23.100	 0.810	 1.000	 68.000	 190.000	 3.400
8	21	18	 22.900	 0.830	 0.000	 13.000	 190.000	 3.300
8	21	19	 22.700	 0.850	 0.000	 0.000	 190.000	 3.300
8	21	20	 22.600	 0.860	 0.000	 0.000	 190.000	 3.200
8	21	21	 22.400	 0.880	 0.000	 0.000	 180.000	 3.100
8	21	22	 22.400	 0.870	 0.000	 0.000	 180.000	 2.600
8	21	23	 22.400	 0.850	 0.000	 0.000	 180.000	 2.000
8	22	0	 22.400	 0.830	 0.000	 0.000	 160.000	 1.500
8	22	1	 22.400	 0.830	 0.000	 0.000	 160.000	 1.000
8	22	2	 22.400	 0.830	 0.000	 0.000	 160.000	 0.500
8	22	3	 22.400	 0.830	 0.000	 0.000	 0.000	 0.000
8	22	4	 22.100	 0.850	 0.000	 0.000	 0.000	 0.900
8	22	5	 21.700	 0.870	 0.000	 0.000	 0.000	 1.700
8	22	6	 21.400	 0.880	 0.000	 0.000	 190.000	 2.600
8	22	7	 21.100	 0.900	 1.000	 20.000	 190.000	 2.800
8	22	8	 20.700	 0.920	 13.000	 64.000	 190.000	 2.900
8	22	9	 20.400	 0.940	 45.000	 136.000	 230.000	 3.100
8	22	10	 20.100	 0.940	 12.000	 222.000	 230.000	 4.100
8	22	11	 19.700	 0.940	 62.000	 195.000	 230.000	 5.200
8	22	12	 19.400	 0.940	 6.000	 402.000	 180.000	 6.200
8	22	13	 19.400	 0.940	 12.000	 368.000	 180.000	 4.600
8	22	14	 19.400	 0.940	 2.000	 167.000	 180.000	 3.100
8	22	15	 19.400	 0.940	 12.000	 159.000	 250.000	 1.500
